id,date,project,aspect,site_id,elevation_m_asl,plot_id,plant_id,species,traits,value,problem_flag
EAT0419,12/5/2023,T,east,1,2000,3,2,bulbostylis oritrephes,veg_height_cm,9.5,NA
EAT0419,12/5/2023,T,east,1,2000,3,2,bulbostylis oritrephes,wet_mass_g,0.022471429,NA
EAT0419,12/5/2023,T,east,1,2000,3,2,bulbostylis oritrephes,dry_mass_g,0.008728571,NA
EAT0419,12/5/2023,T,east,1,2000,3,2,bulbostylis oritrephes,leaf_area_cm2,0.49742857142857144,NA
EAT0419,12/5/2023,T,east,1,2000,3,2,bulbostylis oritrephes,leaf_thickness_mm,0.46199999999999997,NA
EAT0419,12/5/2023,T,east,1,2000,3,2,bulbostylis oritrephes,sla_cm2_g,56.98854337152209,NA
EAT0419,12/5/2023,T,east,1,2000,3,2,bulbostylis oritrephes,ldmc,0.3884297520661158,NA
EOV2668,12/5/2023,T,east,1,2000,4,1,bulbostylis oritrephes,veg_height_cm,15.1,NA
EOV2668,12/5/2023,T,east,1,2000,4,1,bulbostylis oritrephes,rep_height_cm,16.1,NA
EOV2668,12/5/2023,T,east,1,2000,4,1,bulbostylis oritrephes,wet_mass_g,0.0334,NA
EOV2668,12/5/2023,T,east,1,2000,4,1,bulbostylis oritrephes,dry_mass_g,0.012366666666666666,NA
EOV2668,12/5/2023,T,east,1,2000,4,1,bulbostylis oritrephes,leaf_area_cm2,0.7843333333333334,NA
EOV2668,12/5/2023,T,east,1,2000,4,1,bulbostylis oritrephes,leaf_thickness_mm,0.5033333333333333,NA
EOV2668,12/5/2023,T,east,1,2000,4,1,bulbostylis oritrephes,sla_cm2_g,63.423180592991926,NA
EOV2668,12/5/2023,T,east,1,2000,4,1,bulbostylis oritrephes,ldmc,0.37025948103792417,NA
DZK0318,12/6/2023,T,west,2,2200,1,2,c.f. hesperantha baurii,veg_height_cm,14,NA
DZK0318,12/6/2023,T,west,2,2200,1,2,c.f. hesperantha baurii,wet_mass_g,0.3492,NA
DZK0318,12/6/2023,T,west,2,2200,1,2,c.f. hesperantha baurii,dry_mass_g,0.0793,NA
DZK0318,12/6/2023,T,west,2,2200,1,2,c.f. hesperantha baurii,leaf_area_cm2,5.772,NA
DZK0318,12/6/2023,T,west,2,2200,1,2,c.f. hesperantha baurii,leaf_thickness_mm,0.5836666666666667,NA
DZK0318,12/6/2023,T,west,2,2200,1,2,c.f. hesperantha baurii,sla_cm2_g,72.78688524590164,NA
DZK0318,12/6/2023,T,west,2,2200,1,2,c.f. hesperantha baurii,ldmc,0.22709049255441005,NA
EDZ2888,12/6/2023,T,east,2,2200,3,1,c.f. hesperantha baurii,veg_height_cm,13,NA
EDZ2888,12/6/2023,T,east,2,2200,3,1,c.f. hesperantha baurii,wet_mass_g,0.448,NA
EDZ2888,12/6/2023,T,east,2,2200,3,1,c.f. hesperantha baurii,dry_mass_g,0.0913,NA
EDZ2888,12/6/2023,T,east,2,2200,3,1,c.f. hesperantha baurii,leaf_area_cm2,7.188,NA
EDZ2888,12/6/2023,T,east,2,2200,3,1,c.f. hesperantha baurii,leaf_thickness_mm,0.44166666666666665,NA
EDZ2888,12/6/2023,T,east,2,2200,3,1,c.f. hesperantha baurii,sla_cm2_g,78.72946330777656,NA
EDZ2888,12/6/2023,T,east,2,2200,3,1,c.f. hesperantha baurii,ldmc,0.20379464285714285,NA
EDE8353,12/6/2023,T,west,2,2200,5,1,c.f. hesperantha baurii,veg_height_cm,9,NA
EDE8353,12/6/2023,T,west,2,2200,5,1,c.f. hesperantha baurii,wet_mass_g,0.1697,NA
EDE8353,12/6/2023,T,west,2,2200,5,1,c.f. hesperantha baurii,dry_mass_g,0.0396,NA
EDE8353,12/6/2023,T,west,2,2200,5,1,c.f. hesperantha baurii,leaf_area_cm2,3.716,NA
EDE8353,12/6/2023,T,west,2,2200,5,1,c.f. hesperantha baurii,leaf_thickness_mm,0.5013333333333334,NA
EDE8353,12/6/2023,T,west,2,2200,5,1,c.f. hesperantha baurii,sla_cm2_g,93.83838383838383,NA
EDE8353,12/6/2023,T,west,2,2200,5,1,c.f. hesperantha baurii,ldmc,0.23335297583971717,NA
FAB3024,12/5/2023,T,west,1,2000,3,2,carex zuluensis,veg_height_cm,9.9,NA
FAB3024,12/5/2023,T,west,1,2000,3,2,carex zuluensis,wet_mass_g,0.0426,NA
FAB3024,12/5/2023,T,west,1,2000,3,2,carex zuluensis,dry_mass_g,0.0166,NA
FAB3024,12/5/2023,T,west,1,2000,3,2,carex zuluensis,leaf_area_cm2,2.168,NA
FAB3024,12/5/2023,T,west,1,2000,3,2,carex zuluensis,leaf_thickness_mm,0.24133333333333334,NA
FAB3024,12/5/2023,T,west,1,2000,3,2,carex zuluensis,sla_cm2_g,130.60240963855424,NA
FAB3024,12/5/2023,T,west,1,2000,3,2,carex zuluensis,ldmc,0.38967136150234744,NA
DLQ5889,12/5/2023,T,west,1,2000,3,1,carex zuluensis,veg_height_cm,12,NA
DLQ5889,12/5/2023,T,west,1,2000,3,1,carex zuluensis,rep_height_cm,10.4,NA
DLQ5889,12/5/2023,T,west,1,2000,3,1,carex zuluensis,wet_mass_g,0.0536,NA
DLQ5889,12/5/2023,T,west,1,2000,3,1,carex zuluensis,dry_mass_g,0.0196,NA
DLQ5889,12/5/2023,T,west,1,2000,3,1,carex zuluensis,leaf_area_cm2,2.334,NA
DLQ5889,12/5/2023,T,west,1,2000,3,1,carex zuluensis,leaf_thickness_mm,0.237,NA
DLQ5889,12/5/2023,T,west,1,2000,3,1,carex zuluensis,sla_cm2_g,119.08163265306123,NA
DLQ5889,12/5/2023,T,west,1,2000,3,1,carex zuluensis,ldmc,0.3656716417910448,NA
DQX4318,12/6/2023,T,east,2,2200,1,2,carex zuluensis,veg_height_cm,4,NA
DQX4318,12/6/2023,T,east,2,2200,1,2,carex zuluensis,rep_height_cm,18.4,NA
DQX4318,12/6/2023,T,east,2,2200,1,2,carex zuluensis,wet_mass_g,0.019433333333333334,NA
DQX4318,12/6/2023,T,east,2,2200,1,2,carex zuluensis,dry_mass_g,0.006433333,NA
DQX4318,12/6/2023,T,east,2,2200,1,2,carex zuluensis,leaf_area_cm2,1.172,NA
DQX4318,12/6/2023,T,east,2,2200,1,2,carex zuluensis,leaf_thickness_mm,0.267,NA
DQX4318,12/6/2023,T,east,2,2200,1,2,carex zuluensis,sla_cm2_g,182.1761658031088,NA
DQX4318,12/6/2023,T,east,2,2200,1,2,carex zuluensis,ldmc,0.33104631217838765,NA
HSN9812,12/6/2023,T,east,2,2200,4,2,commelina africana,veg_height_cm,2.4,NA
HSN9812,12/6/2023,T,east,2,2200,4,2,commelina africana,wet_mass_g,0.0524,NA
HSN9812,12/6/2023,T,east,2,2200,4,2,commelina africana,dry_mass_g,0.0077,NA
HSN9812,12/6/2023,T,east,2,2200,4,2,commelina africana,leaf_area_cm2,1.358,NA
HSN9812,12/6/2023,T,east,2,2200,4,2,commelina africana,leaf_thickness_mm,0.4086666666666667,NA
HSN9812,12/6/2023,T,east,2,2200,4,2,commelina africana,sla_cm2_g,176.36363636363637,NA
HSN9812,12/6/2023,T,east,2,2200,4,2,commelina africana,ldmc,0.14694656488549618,NA
HRM5061,12/6/2023,T,east,2,2200,3,1,commelina africana,veg_height_cm,3,NA
HRM5061,12/6/2023,T,east,2,2200,3,1,commelina africana,wet_mass_g,0.1127,NA
HRM5061,12/6/2023,T,east,2,2200,3,1,commelina africana,dry_mass_g,0.0174,NA
HRM5061,12/6/2023,T,east,2,2200,3,1,commelina africana,leaf_area_cm2,2.515,NA
HRM5061,12/6/2023,T,east,2,2200,3,1,commelina africana,leaf_thickness_mm,0.5913333333333334,NA
HRM5061,12/6/2023,T,east,2,2200,3,1,commelina africana,sla_cm2_g,144.5402298850575,NA
HRM5061,12/6/2023,T,east,2,2200,3,1,commelina africana,ldmc,0.1543921916592724,NA
EAX7228,12/5/2023,T,west,1,2000,1,1,crassula vaginata,veg_height_cm,5.5,NA
EAX7228,12/5/2023,T,west,1,2000,1,1,crassula vaginata,wet_mass_g,0.0992,NA
EAX7228,12/5/2023,T,west,1,2000,1,1,crassula vaginata,dry_mass_g,0.016,NA
EAX7228,12/5/2023,T,west,1,2000,1,1,crassula vaginata,leaf_area_cm2,2.058,NA
EAX7228,12/5/2023,T,west,1,2000,1,1,crassula vaginata,leaf_thickness_mm,0.7233333333333334,NA
EAX7228,12/5/2023,T,west,1,2000,1,1,crassula vaginata,sla_cm2_g,128.625,NA
EAX7228,12/5/2023,T,west,1,2000,1,1,crassula vaginata,ldmc,0.16129032258064516,NA
EUI8572,12/5/2023,T,west,1,2000,4,1,crassula vaginata,veg_height_cm,6,NA
EUI8572,12/5/2023,T,west,1,2000,4,1,crassula vaginata,wet_mass_g,0.0217,NA
EUI8572,12/5/2023,T,west,1,2000,4,1,crassula vaginata,dry_mass_g,0.00615,NA
EUI8572,12/5/2023,T,west,1,2000,4,1,crassula vaginata,leaf_area_cm2,0.40900000000000003,NA
EUI8572,12/5/2023,T,west,1,2000,4,1,crassula vaginata,leaf_thickness_mm,0.4493333333333333,NA
EUI8572,12/5/2023,T,west,1,2000,4,1,crassula vaginata,sla_cm2_g,66.50406504065042,NA
EUI8572,12/5/2023,T,west,1,2000,4,1,crassula vaginata,ldmc,0.2834101382488479,NA
EXQ0995,12/3/2023,T,west,1,2000,2,2,craterocapsa tarsodes,veg_height_cm,1.4,NA
EXQ0995,12/3/2023,T,west,1,2000,2,2,craterocapsa tarsodes,wet_mass_g,0.0053,NA
EXQ0995,12/3/2023,T,west,1,2000,2,2,craterocapsa tarsodes,dry_mass_g,0.00117,NA
EXQ0995,12/3/2023,T,west,1,2000,2,2,craterocapsa tarsodes,leaf_area_cm2,0.2117,NA
EXQ0995,12/3/2023,T,west,1,2000,2,2,craterocapsa tarsodes,leaf_thickness_mm,0.29866666666666664,NA
EXQ0995,12/3/2023,T,west,1,2000,2,2,craterocapsa tarsodes,sla_cm2_g,180.94017094017093,NA
EXQ0995,12/3/2023,T,west,1,2000,2,2,craterocapsa tarsodes,ldmc,0.22075471698113208,NA
EYN0715,12/3/2023,T,west,1,2000,2,1,craterocapsa tarsodes,veg_height_cm,1.6,NA
EYN0715,12/3/2023,T,west,1,2000,2,1,craterocapsa tarsodes,wet_mass_g,0.00811,NA
EYN0715,12/3/2023,T,west,1,2000,2,1,craterocapsa tarsodes,dry_mass_g,0.00151,NA
EYN0715,12/3/2023,T,west,1,2000,2,1,craterocapsa tarsodes,leaf_area_cm2,0.2577,NA
EYN0715,12/3/2023,T,west,1,2000,2,1,craterocapsa tarsodes,leaf_thickness_mm,0.20833333333333334,NA
EYN0715,12/3/2023,T,west,1,2000,2,1,craterocapsa tarsodes,sla_cm2_g,170.66225165562912,NA
EYN0715,12/3/2023,T,west,1,2000,2,1,craterocapsa tarsodes,ldmc,0.18618988902589395,NA
EUC8700,12/3/2023,T,west,1,2000,2,3,craterocapsa tarsodes,veg_height_cm,1.8,NA
EUC8700,12/3/2023,T,west,1,2000,2,3,craterocapsa tarsodes,wet_mass_g,0.00753,NA
EUC8700,12/3/2023,T,west,1,2000,2,3,craterocapsa tarsodes,dry_mass_g,0.0014,NA
EUC8700,12/3/2023,T,west,1,2000,2,3,craterocapsa tarsodes,leaf_area_cm2,0.3151,NA
EUC8700,12/3/2023,T,west,1,2000,2,3,craterocapsa tarsodes,leaf_thickness_mm,0.16833333333333333,NA
EUC8700,12/3/2023,T,west,1,2000,2,3,craterocapsa tarsodes,sla_cm2_g,225.07142857142856,NA
EUC8700,12/3/2023,T,west,1,2000,2,3,craterocapsa tarsodes,ldmc,0.18592297476759628,NA
EQF7203,12/5/2023,T,east,1,2000,2,1,craterocapsa tarsodes,veg_height_cm,4.5,NA
EQF7203,12/5/2023,T,east,1,2000,2,1,craterocapsa tarsodes,wet_mass_g,0.0094,NA
EQF7203,12/5/2023,T,east,1,2000,2,1,craterocapsa tarsodes,dry_mass_g,0.001914286,NA
EQF7203,12/5/2023,T,east,1,2000,2,1,craterocapsa tarsodes,leaf_area_cm2,0.39685714285714285,NA
EQF7203,12/5/2023,T,east,1,2000,2,1,craterocapsa tarsodes,leaf_thickness_mm,0.29566666666666663,NA
EQF7203,12/5/2023,T,east,1,2000,2,1,craterocapsa tarsodes,sla_cm2_g,207.3134328358209,NA
EQF7203,12/5/2023,T,east,1,2000,2,1,craterocapsa tarsodes,ldmc,0.20364741641337386,NA
EAO1028,12/5/2023,T,west,1,2000,5,3,craterocapsa tarsodes,veg_height_cm,1.4,NA
EAO1028,12/5/2023,T,west,1,2000,5,3,craterocapsa tarsodes,wet_mass_g,0.009355556,NA
EAO1028,12/5/2023,T,west,1,2000,5,3,craterocapsa tarsodes,dry_mass_g,0.0022,NA
EAO1028,12/5/2023,T,west,1,2000,5,3,craterocapsa tarsodes,leaf_area_cm2,0.3631111111111111,NA
EAO1028,12/5/2023,T,west,1,2000,5,3,craterocapsa tarsodes,leaf_thickness_mm,0.252,NA
EAO1028,12/5/2023,T,west,1,2000,5,3,craterocapsa tarsodes,sla_cm2_g,165.05050505050505,NA
EAO1028,12/5/2023,T,west,1,2000,5,3,craterocapsa tarsodes,ldmc,0.23515439429928744,NA
EQS0871,12/5/2023,T,west,1,2000,5,2,craterocapsa tarsodes,veg_height_cm,1.5,NA
EQS0871,12/5/2023,T,west,1,2000,5,2,craterocapsa tarsodes,wet_mass_g,0.00805,NA
EQS0871,12/5/2023,T,west,1,2000,5,2,craterocapsa tarsodes,dry_mass_g,0.00184,NA
EQS0871,12/5/2023,T,west,1,2000,5,2,craterocapsa tarsodes,leaf_area_cm2,0.3452,NA
EQS0871,12/5/2023,T,west,1,2000,5,2,craterocapsa tarsodes,leaf_thickness_mm,0.255,NA
EQS0871,12/5/2023,T,west,1,2000,5,2,craterocapsa tarsodes,sla_cm2_g,187.6086956521739,NA
EQS0871,12/5/2023,T,west,1,2000,5,2,craterocapsa tarsodes,ldmc,0.2285714285714286,NA
ENB6758,12/5/2023,T,west,1,2000,5,1,craterocapsa tarsodes,veg_height_cm,2,NA
ENB6758,12/5/2023,T,west,1,2000,5,1,craterocapsa tarsodes,wet_mass_g,0.013227272727272726,NA
ENB6758,12/5/2023,T,west,1,2000,5,1,craterocapsa tarsodes,dry_mass_g,0.002954545,NA
ENB6758,12/5/2023,T,west,1,2000,5,1,craterocapsa tarsodes,leaf_area_cm2,0.5311818181818182,NA
ENB6758,12/5/2023,T,west,1,2000,5,1,craterocapsa tarsodes,leaf_thickness_mm,0.27149999999999996,NA
ENB6758,12/5/2023,T,west,1,2000,5,1,craterocapsa tarsodes,sla_cm2_g,179.7846153846154,NA
ENB6758,12/5/2023,T,west,1,2000,5,1,craterocapsa tarsodes,ldmc,0.22336769759450173,NA
EAB8488,12/5/2023,T,east,1,2000,2,2,craterocapsa tarsodes,veg_height_cm,0.7,NA
EAB8488,12/5/2023,T,east,1,2000,2,2,craterocapsa tarsodes,wet_mass_g,0.00906,NA
EAB8488,12/5/2023,T,east,1,2000,2,2,craterocapsa tarsodes,dry_mass_g,0.00186,NA
EAB8488,12/5/2023,T,east,1,2000,2,2,craterocapsa tarsodes,leaf_area_cm2,0.3628,NA
EAB8488,12/5/2023,T,east,1,2000,2,2,craterocapsa tarsodes,leaf_thickness_mm,0.30066666666666664,NA
EAB8488,12/5/2023,T,east,1,2000,2,2,craterocapsa tarsodes,sla_cm2_g,195.05376344086022,NA
EAB8488,12/5/2023,T,east,1,2000,2,2,craterocapsa tarsodes,ldmc,0.2052980132450331,NA
ESI3166,12/5/2023,T,east,1,2000,1,2,craterocapsa tarsodes,veg_height_cm,2,NA
ESI3166,12/5/2023,T,east,1,2000,1,2,craterocapsa tarsodes,wet_mass_g,0.0166125,NA
ESI3166,12/5/2023,T,east,1,2000,1,2,craterocapsa tarsodes,dry_mass_g,0.0035625,NA
ESI3166,12/5/2023,T,east,1,2000,1,2,craterocapsa tarsodes,leaf_area_cm2,0.56725,NA
ESI3166,12/5/2023,T,east,1,2000,1,2,craterocapsa tarsodes,leaf_thickness_mm,0.317,NA
ESI3166,12/5/2023,T,east,1,2000,1,2,craterocapsa tarsodes,sla_cm2_g,159.2280701754386,NA
ESI3166,12/5/2023,T,east,1,2000,1,2,craterocapsa tarsodes,ldmc,0.21444695259593682,NA
EFZ6625,12/6/2023,T,east,2,2200,3,1,craterocapsa tarsodes,veg_height_cm,2,NA
EFZ6625,12/6/2023,T,east,2,2200,3,1,craterocapsa tarsodes,wet_mass_g,0.02426,NA
EFZ6625,12/6/2023,T,east,2,2200,3,1,craterocapsa tarsodes,dry_mass_g,0.00382,NA
EFZ6625,12/6/2023,T,east,2,2200,3,1,craterocapsa tarsodes,leaf_area_cm2,0.7984,NA
EFZ6625,12/6/2023,T,east,2,2200,3,1,craterocapsa tarsodes,leaf_thickness_mm,0.35133333333333333,NA
EFZ6625,12/6/2023,T,east,2,2200,3,1,craterocapsa tarsodes,sla_cm2_g,209.00523560209427,NA
EFZ6625,12/6/2023,T,east,2,2200,3,1,craterocapsa tarsodes,ldmc,0.15746084089035448,NA
EQV6083,12/6/2023,T,west,2,2200,5,1,craterocapsa tarsodes,veg_height_cm,2,NA
EQV6083,12/6/2023,T,west,2,2200,5,1,craterocapsa tarsodes,wet_mass_g,0.01208,NA
EQV6083,12/6/2023,T,west,2,2200,5,1,craterocapsa tarsodes,dry_mass_g,0.00214,NA
EQV6083,12/6/2023,T,west,2,2200,5,1,craterocapsa tarsodes,leaf_area_cm2,0.46840000000000004,NA
EQV6083,12/6/2023,T,west,2,2200,5,1,craterocapsa tarsodes,leaf_thickness_mm,0.361,NA
EQV6083,12/6/2023,T,west,2,2200,5,1,craterocapsa tarsodes,sla_cm2_g,218.8785046728972,NA
EQV6083,12/6/2023,T,west,2,2200,5,1,craterocapsa tarsodes,ldmc,0.1771523178807947,NA
EDH1632,12/6/2023,T,east,2,2200,2,3,cyperus round,veg_height_cm,4.5,NA
EDH1632,12/6/2023,T,east,2,2200,2,3,cyperus round,rep_height_cm,8.5,NA
EDH1632,12/6/2023,T,east,2,2200,2,3,cyperus round,wet_mass_g,0.01395,NA
EDH1632,12/6/2023,T,east,2,2200,2,3,cyperus round,dry_mass_g,0.00415,NA
EDH1632,12/6/2023,T,east,2,2200,2,3,cyperus round,leaf_area_cm2,0.6635,NA
EDH1632,12/6/2023,T,east,2,2200,2,3,cyperus round,leaf_thickness_mm,0.22133333333333335,NA
EDH1632,12/6/2023,T,east,2,2200,2,3,cyperus round,sla_cm2_g,159.87951807228916,NA
EDH1632,12/6/2023,T,east,2,2200,2,3,cyperus round,ldmc,0.2974910394265233,NA
CYN5126,12/6/2023,T,east,2,2200,3,1,cyperus round,veg_height_cm,7,NA
CYN5126,12/6/2023,T,east,2,2200,3,1,cyperus round,rep_height_cm,4,NA
CYN5126,12/6/2023,T,east,2,2200,3,1,cyperus round,wet_mass_g,0.0432,NA
CYN5126,12/6/2023,T,east,2,2200,3,1,cyperus round,dry_mass_g,0.01355,NA
CYN5126,12/6/2023,T,east,2,2200,3,1,cyperus round,leaf_area_cm2,1.984,NA
CYN5126,12/6/2023,T,east,2,2200,3,1,cyperus round,leaf_thickness_mm,0.276,NA
CYN5126,12/6/2023,T,east,2,2200,3,1,cyperus round,sla_cm2_g,146.42066420664207,NA
CYN5126,12/6/2023,T,east,2,2200,3,1,cyperus round,ldmc,0.3136574074074074,NA
EZK1819,12/3/2023,T,west,1,2000,2,2,cyperus semitrifidus,veg_height_cm,10.4,NA
EZK1819,12/3/2023,T,west,1,2000,2,2,cyperus semitrifidus,rep_height_cm,8.5,NA
EZK1819,12/3/2023,T,west,1,2000,2,2,cyperus semitrifidus,wet_mass_g,0.0228,NA
EZK1819,12/3/2023,T,west,1,2000,2,2,cyperus semitrifidus,dry_mass_g,0.0058,NA
EZK1819,12/3/2023,T,west,1,2000,2,2,cyperus semitrifidus,leaf_area_cm2,0.696,NA
EZK1819,12/3/2023,T,west,1,2000,2,2,cyperus semitrifidus,leaf_thickness_mm,0.30433333333333334,NA
EZK1819,12/3/2023,T,west,1,2000,2,2,cyperus semitrifidus,sla_cm2_g,120,NA
EZK1819,12/3/2023,T,west,1,2000,2,2,cyperus semitrifidus,ldmc,0.25438596491228066,NA
ECB0251,12/3/2023,T,west,1,2000,2,1,cyperus semitrifidus,veg_height_cm,9.2,NA
ECB0251,12/3/2023,T,west,1,2000,2,1,cyperus semitrifidus,rep_height_cm,6.9,NA
ECB0251,12/3/2023,T,west,1,2000,2,1,cyperus semitrifidus,wet_mass_g,0.0174,NA
ECB0251,12/3/2023,T,west,1,2000,2,1,cyperus semitrifidus,dry_mass_g,0.0044,NA
ECB0251,12/3/2023,T,west,1,2000,2,1,cyperus semitrifidus,leaf_area_cm2,0.737,NA
ECB0251,12/3/2023,T,west,1,2000,2,1,cyperus semitrifidus,leaf_thickness_mm,0.2783333333333333,NA
ECB0251,12/3/2023,T,west,1,2000,2,1,cyperus semitrifidus,sla_cm2_g,167.5,NA
ECB0251,12/3/2023,T,west,1,2000,2,1,cyperus semitrifidus,ldmc,0.25287356321839083,NA
EYE3234,12/3/2023,T,west,1,2000,2,3,cyperus semitrifidus,veg_height_cm,3.4,NA
EYE3234,12/3/2023,T,west,1,2000,2,3,cyperus semitrifidus,rep_height_cm,4.9,NA
EYE3234,12/3/2023,T,west,1,2000,2,3,cyperus semitrifidus,wet_mass_g,0.0117,NA
EYE3234,12/3/2023,T,west,1,2000,2,3,cyperus semitrifidus,dry_mass_g,0.0031,NA
EYE3234,12/3/2023,T,west,1,2000,2,3,cyperus semitrifidus,leaf_area_cm2,0.458,NA
EYE3234,12/3/2023,T,west,1,2000,2,3,cyperus semitrifidus,leaf_thickness_mm,0.3456666666666667,NA
EYE3234,12/3/2023,T,west,1,2000,2,3,cyperus semitrifidus,sla_cm2_g,147.74193548387098,NA
EYE3234,12/3/2023,T,west,1,2000,2,3,cyperus semitrifidus,ldmc,0.26495726495726496,NA
EVK6018,12/5/2023,T,west,1,2000,4,1,cyperus semitrifidus,veg_height_cm,6.8,NA
EVK6018,12/5/2023,T,west,1,2000,4,1,cyperus semitrifidus,rep_height_cm,8.3,NA
EVK6018,12/5/2023,T,west,1,2000,4,1,cyperus semitrifidus,wet_mass_g,0.01445,NA
EVK6018,12/5/2023,T,west,1,2000,4,1,cyperus semitrifidus,dry_mass_g,0.00395,NA
EVK6018,12/5/2023,T,west,1,2000,4,1,cyperus semitrifidus,leaf_area_cm2,0.427,NA
EVK6018,12/5/2023,T,west,1,2000,4,1,cyperus semitrifidus,leaf_thickness_mm,0.234,NA
EVK6018,12/5/2023,T,west,1,2000,4,1,cyperus semitrifidus,sla_cm2_g,108.1012658227848,NA
EVK6018,12/5/2023,T,west,1,2000,4,1,cyperus semitrifidus,ldmc,0.27335640138408307,NA
EBP5355,12/5/2023,T,west,1,2000,1,3,cyperus semitrifidus,veg_height_cm,5.5,NA
EBP5355,12/5/2023,T,west,1,2000,1,3,cyperus semitrifidus,rep_height_cm,6,NA
EBP5355,12/5/2023,T,west,1,2000,1,3,cyperus semitrifidus,wet_mass_g,0.0053,NA
EBP5355,12/5/2023,T,west,1,2000,1,3,cyperus semitrifidus,dry_mass_g,0.002,NA
EBP5355,12/5/2023,T,west,1,2000,1,3,cyperus semitrifidus,leaf_area_cm2,0.177,NA
EBP5355,12/5/2023,T,west,1,2000,1,3,cyperus semitrifidus,leaf_thickness_mm,0.23966666666666667,NA
EBP5355,12/5/2023,T,west,1,2000,1,3,cyperus semitrifidus,sla_cm2_g,88.5,NA
EBP5355,12/5/2023,T,west,1,2000,1,3,cyperus semitrifidus,ldmc,0.37735849056603776,NA
EBB4008,12/5/2023,T,west,1,2000,3,1,cyperus semitrifidus,veg_height_cm,7.1,NA
EBB4008,12/5/2023,T,west,1,2000,3,1,cyperus semitrifidus,rep_height_cm,8,NA
EBB4008,12/5/2023,T,west,1,2000,3,1,cyperus semitrifidus,wet_mass_g,0.0092,NA
EBB4008,12/5/2023,T,west,1,2000,3,1,cyperus semitrifidus,dry_mass_g,0.0032,NA
EBB4008,12/5/2023,T,west,1,2000,3,1,cyperus semitrifidus,leaf_area_cm2,0.335,NA
EBB4008,12/5/2023,T,west,1,2000,3,1,cyperus semitrifidus,leaf_thickness_mm,0.351,NA
EBB4008,12/5/2023,T,west,1,2000,3,1,cyperus semitrifidus,sla_cm2_g,104.6875,NA
EBB4008,12/5/2023,T,west,1,2000,3,1,cyperus semitrifidus,ldmc,0.3478260869565218,NA
ECE6395,12/5/2023,T,west,1,2000,4,2,cyperus semitrifidus,veg_height_cm,8.1,NA
ECE6395,12/5/2023,T,west,1,2000,4,2,cyperus semitrifidus,rep_height_cm,4,NA
ECE6395,12/5/2023,T,west,1,2000,4,2,cyperus semitrifidus,wet_mass_g,0.0463,NA
ECE6395,12/5/2023,T,west,1,2000,4,2,cyperus semitrifidus,dry_mass_g,0.008,NA
ECE6395,12/5/2023,T,west,1,2000,4,2,cyperus semitrifidus,leaf_area_cm2,1.306,NA
ECE6395,12/5/2023,T,west,1,2000,4,2,cyperus semitrifidus,leaf_thickness_mm,0.32566666666666666,NA
ECE6395,12/5/2023,T,west,1,2000,4,2,cyperus semitrifidus,sla_cm2_g,163.25,NA
ECE6395,12/5/2023,T,west,1,2000,4,2,cyperus semitrifidus,ldmc,0.17278617710583152,NA
ECD3056,12/5/2023,T,west,1,2000,4,3,cyperus semitrifidus,veg_height_cm,6.4,NA
ECD3056,12/5/2023,T,west,1,2000,4,3,cyperus semitrifidus,rep_height_cm,9.2,NA
ECD3056,12/5/2023,T,west,1,2000,4,3,cyperus semitrifidus,wet_mass_g,0.0263,NA
ECD3056,12/5/2023,T,west,1,2000,4,3,cyperus semitrifidus,dry_mass_g,0.0062,NA
ECD3056,12/5/2023,T,west,1,2000,4,3,cyperus semitrifidus,leaf_area_cm2,0.793,NA
ECD3056,12/5/2023,T,west,1,2000,4,3,cyperus semitrifidus,leaf_thickness_mm,0.437,NA
ECD3056,12/5/2023,T,west,1,2000,4,3,cyperus semitrifidus,sla_cm2_g,127.90322580645163,NA
ECD3056,12/5/2023,T,west,1,2000,4,3,cyperus semitrifidus,ldmc,0.23574144486692014,NA
ELR6057,12/5/2023,T,east,1,2000,5,1,cyperus semitrifidus,veg_height_cm,6,NA
ELR6057,12/5/2023,T,east,1,2000,5,1,cyperus semitrifidus,rep_height_cm,7,NA
ELR6057,12/5/2023,T,east,1,2000,5,1,cyperus semitrifidus,wet_mass_g,0.00955,NA
ELR6057,12/5/2023,T,east,1,2000,5,1,cyperus semitrifidus,dry_mass_g,0.00265,NA
ELR6057,12/5/2023,T,east,1,2000,5,1,cyperus semitrifidus,leaf_area_cm2,0.268,NA
ELR6057,12/5/2023,T,east,1,2000,5,1,cyperus semitrifidus,leaf_thickness_mm,0.4336666666666667,NA
ELR6057,12/5/2023,T,east,1,2000,5,1,cyperus semitrifidus,sla_cm2_g,101.13207547169812,NA
ELR6057,12/5/2023,T,east,1,2000,5,1,cyperus semitrifidus,ldmc,0.2774869109947644,NA
EMF8750,12/5/2023,T,east,1,2000,2,3,cyperus semitrifidus,veg_height_cm,10.5,NA
EMF8750,12/5/2023,T,east,1,2000,2,3,cyperus semitrifidus,rep_height_cm,8,NA
EMF8750,12/5/2023,T,east,1,2000,2,3,cyperus semitrifidus,wet_mass_g,0.0389,NA
EMF8750,12/5/2023,T,east,1,2000,2,3,cyperus semitrifidus,dry_mass_g,0.01345,NA
EMF8750,12/5/2023,T,east,1,2000,2,3,cyperus semitrifidus,leaf_area_cm2,1.7415,NA
EMF8750,12/5/2023,T,east,1,2000,2,3,cyperus semitrifidus,leaf_thickness_mm,0.25566666666666665,NA
